updated date,expiration date,ticker,Strike,Last,Theor.,IV,Delta,Gamma,Theta,Vega,Rho,Volume,Open Interest,Vol/OI,Type,Last Trade,Avg IV
20230825,20230825,enph,220.00,89.5,98.35,620.51%,-0.95153,2.56E-03,-1.99244,6.40E-03,-3.87E-03,0,0,0,Put,08/21/23,57.48%
20230825,20230825,enph,225.00,0,103.3,630.72%,-0.95511,2.36E-03,-1.90313,6.01E-03,-3.87E-03,0,0,0,Put,,57.48%
20230825,20230825,enph,230.00,0,108.25,639.74%,-0.95856,2.19E-03,-1.80826,5.64E-03,-3.93E-03,0,0,0,Put,,57.48%
20230825,20230825,enph,235.00,0,113.35,673.98%,-0.9545,2.24E-03,-2.05665,6.08E-03,-4.03E-03,0,0,0,Put,,57.48%
20230825,20230825,enph,240.00,0,118.3,682.28%,-0.95771,2.08E-03,-1.96121,5.73E-03,-4.10E-03,0,0,0,Put,,57.48%
20230825,20230825,enph,245.00,0,123.35,707.20%,-0.95612,2.07E-03,-2.09541,5.90E-03,-4.18E-03,0,0,0,Put,,57.48%
20230825,20230825,enph,250.00,0,128.1,674.38%,-0.96903,1.63E-03,-1.49723,4.44E-03,-3.97E-03,0,0,0,Put,,57.48%
20230825,20230825,enph,255.00,0,133.4,747.25%,-0.95531,1.99E-03,-2.24766,5.99E-03,-4.35E-03,0,0,0,Put,,57.48%
20230825,20230901,enph,65.00,0,57.5,200.03%,0.99234,6.20E-04,-0.06042,3.57E-03,1.23E-02,0,0,0,Call,,50.40%
20230825,20230901,enph,70.00,0,52.52,183.36%,0.99008,8.50E-04,-0.06876,4.48E-03,1.32E-02,0,0,0,Call,,50.40%
20230825,20230901,enph,75.00,0,47.55,166.70%,0.98743,1.15E-03,-0.07632,5.51E-03,1.41E-02,0,0,0,Call,,50.40%
20230825,20230901,enph,80.00,0,42.5,136.42%,0.99056,1.10E-03,-0.05336,4.29E-03,1.51E-02,0,0,0,Call,,50.40%
20230825,20230901,enph,85.00,0,37.58,130.54%,0.98258,1.95E-03,-0.08011,7.30E-03,1.59E-02,0,0,0,Call,,50.40%
20230825,20230901,enph,90.00,0,32.55,108.65%,0.98309,2.28E-03,-0.06803,7.11E-03,1.68E-02,0,0,0,Call,,50.40%
20230825,20230901,enph,95.00,42.45,27.65,101.53%,0.9697,3.99E-03,-0.09763,1.16E-02,1.75E-02,0,1,0,Call,08/09/23,50.40%
20230825,20230901,enph,97.00,25.7,25.7,98.16%,0.9627,4.89E-03,-0.11019,1.38E-02,1.77E-02,1,0,0,Call,08/24/23,50.40%
20230825,20230901,enph,98.00,25.15,24.5,74.13%,0.98685,2.69E-03,-0.04441,5.73E-03,1.85E-02,11,0,0,Call,08/24/23,50.40%
20230825,20230901,enph,99.00,24.05,23.55,77.90%,0.97859,3.88E-03,-0.06243,8.69E-03,1.84E-02,8,0,0,Call,08/24/23,50.40%
20230825,20230901,enph,100.00,22.45,22.45,53.42%,0.99725,9.40E-04,-0.02004,1.44E-03,1.91E-02,9,0,0,Call,08/24/23,50.40%
20230825,20230901,enph,101.00,25.55,21.68,81.95%,0.96035,6.16E-03,-0.09889,1.45E-02,1.84E-02,1,0,0,Call,08/24/23,50.40%
20230825,20230901,enph,102.00,21.1,21.1,99.32%,0.91899,8.92E-03,-0.19376,2.54E-02,1.75E-02,7,1,7,Call,08/24/23,50.40%
20230825,20230901,enph,103.00,22.5,19.55,64.94%,0.97556,5.21E-03,-0.05967,9.72E-03,1.91E-02,4,6,0.67,Call,08/24/23,50.40%
20230825,20230901,enph,104.00,21.5,18.63,68.04%,0.96259,7.08E-03,-0.08171,1.38E-02,1.90E-02,1,4,0.25,Call,08/24/23,50.40%
20230825,20230901,enph,105.00,18.16,17.6,62.85%,0.96496,7.26E-03,-0.07353,1.31E-02,1.93E-02,2,10,0.2,Call,08/24/23,50.40%
20230825,20230901,enph,106.00,19.4,16.68,64.46%,0.95176,9.17E-03,-0.09278,1.70E-02,1.91E-02,6,6,1,Call,08/24/23,50.40%
20230825,20230901,enph,107.00,21.85,15.67,61.00%,0.94954,1.01E-02,-0.0914,1.76E-02,1.93E-02,0,14,0,Call,08/22/23,50.40%
20230825,20230901,enph,108.00,14.65,14.65,56.14%,0.95112,1.07E-02,-0.0837,1.72E-02,1.95E-02,6,10,0.6,Call,08/24/23,50.40%
20230825,20230901,enph,109.00,20.05,13.8,59.93%,0.92578,1.38E-02,-0.1164,2.38E-02,1.91E-02,0,8,0,Call,08/22/23,50.40%
20230825,20230901,enph,110.00,16.7,12.83,57.24%,0.91833,1.56E-02,-0.11918,2.56E-02,1.91E-02,2,26,0.08,Call,08/24/23,50.40%
20230825,20230901,enph,111.00,15.6,11.85,54.44%,0.91015,1.76E-02,-0.12142,2.75E-02,1.91E-02,1,7,0.14,Call,08/24/23,50.40%
20230825,20230901,enph,112.00,11.45,11.05,57.02%,0.87919,2.08E-02,-0.15281,3.41E-02,1.85E-02,11,2,5.5,Call,08/24/23,50.40%
20230825,20230901,enph,113.00,10.4,10.1,54.33%,0.86583,2.35E-02,-0.15616,3.66E-02,1.84E-02,1,5,0.2,Call,08/24/23,50.40%
20230825,20230901,enph,114.00,11.75,9.23,53.32%,0.84305,2.66E-02,-0.16878,4.07E-02,1.80E-02,1,0,0,Call,08/24/23,50.40%
20230825,20230901,enph,115.00,9.05,8.58,56.72%,0.79959,2.92E-02,-0.20545,4.75E-02,1.71E-02,10,20,0.5,Call,08/24/23,50.40%
20230825,20230901,enph,116.00,8.05,7.65,53.47%,0.77924,3.28E-02,-0.20479,5.03E-02,1.68E-02,7,1,7,Call,08/24/23,50.40%
20230825,20230901,enph,117.00,7,7,55.06%,0.73793,3.49E-02,-0.22918,5.52E-02,1.60E-02,1,10,0.1,Call,08/24/23,50.40%
20230825,20230901,enph,118.00,6.8,6.15,52.36%,0.70834,3.87E-02,-0.22926,5.82E-02,1.54E-02,6,5,1.2,Call,08/24/23,50.40%
20230825,20230901,enph,119.00,5.65,5.47,52.14%,0.66775,4.11E-02,-0.24027,6.15E-02,1.46E-02,30,11,2.73,Call,08/24/23,50.40%
20230825,20230901,enph,120.00,5.2,4.85,52.04%,0.62486,4.30E-02,-0.24929,6.43E-02,1.37E-02,446,27,16.52,Call,08/24/23,50.40%
20230825,20230901,enph,121.00,4.2,4.2,50.89%,0.58163,4.53E-02,-0.25032,6.62E-02,1.28E-02,20,9,2.22,Call,08/24/23,50.40%
20230825,20230901,enph,122.00,3.69,3.69,51.19%,0.53552,4.58E-02,-0.2552,6.73E-02,1.19E-02,152,24,6.33,Call,08/24/23,50.40%
20230825,20230901,enph,123.00,3.3,3.18,50.73%,0.48927,4.64E-02,-0.25311,6.76E-02,1.09E-02,309,18,17.17,Call,08/24/23,50.40%
20230825,20230901,enph,124.00,2.7,2.7,50.18%,0.44255,4.65E-02,-0.24725,6.69E-02,9.87E-03,516,9,57.33,Call,08/24/23,50.40%
20230825,20230901,enph,125.00,2.3,2.3,50.06%,0.3971,4.55E-02,-0.24037,6.53E-02,8.88E-03,392,31,12.65,Call,08/24/23,50.40%
20230825,20230901,enph,126.00,2.01,1.97,50.28%,0.35425,4.37E-02,-0.23241,6.30E-02,7.94E-03,458,18,25.44,Call,08/24/23,50.40%
20230825,20230901,enph,127.00,1.68,1.68,50.67%,0.31449,4.14E-02,-0.22305,6.01E-02,7.06E-03,1326,36,36.83,Call,08/24/23,50.40%
20230825,20230901,enph,128.00,1.45,1.39,50.33%,0.27446,3.91E-02,-0.20775,5.65E-02,6.17E-03,496,36,13.78,Call,08/24/23,50.40%
20230825,20230901,enph,129.00,1.19,1.19,50.98%,0.24161,3.61E-02,-0.19664,5.29E-02,5.44E-03,149,124,1.2,Call,08/24/23,50.40%
20230825,20230901,enph,130.00,1.01,1.01,51.48%,0.21127,3.32E-02,-0.1838,4.90E-02,4.76E-03,559,415,1.35,Call,08/24/23,50.40%
20230825,20230901,enph,131.00,0.84,0.84,51.63%,0.1823,3.02E-02,-0.1684,4.48E-02,4.12E-03,259,590,0.44,Call,08/24/23,50.40%
20230825,20230901,enph,132.00,0.73,0.67,51.16%,0.15318,2.73E-02,-0.14902,4.01E-02,3.47E-03,213,210,1.01,Call,08/24/23,50.40%
20230825,20230901,enph,133.00,0.56,0.56,51.60%,0.13151,2.44E-02,-0.13542,3.61E-02,2.98E-03,76,148,0.51,Call,08/24/23,50.40%
20230825,20230901,enph,134.00,0.48,0.48,52.43%,0.11438,2.18E-02,-0.12466,3.28E-02,2.59E-03,128,131,0.98,Call,08/24/23,50.40%
20230825,20230901,enph,135.00,0.39,0.39,52.50%,0.09612,1.92E-02,-0.10999,2.89E-02,2.18E-03,376,294,1.28,Call,08/24/23,50.40%
20230825,20230901,enph,136.00,0.36,0.33,53.16%,0.08269,1.69E-02,-0.09949,2.58E-02,1.88E-03,82,277,0.3,Call,08/24/23,50.40%
20230825,20230901,enph,137.00,0.3,0.28,53.62%,0.07034,1.48E-02,-0.08868,2.28E-02,1.60E-03,73,198,0.37,Call,08/24/23,50.40%
20230825,20230901,enph,138.00,0.26,0.24,54.38%,0.06079,1.31E-02,-0.08026,2.04E-02,1.38E-03,61,211,0.29,Call,08/24/23,50.40%
20230825,20230901,enph,139.00,0.2,0.2,55.07%,0.05235,1.15E-02,-0.07221,1.81E-02,1.19E-03,46,124,0.37,Call,08/24/23,50.40%
20230825,20230901,enph,140.00,0.19,0.17,55.73%,0.04503,1.00E-02,-0.06475,1.61E-02,1.02E-03,77,772,0.1,Call,08/24/23,50.40%
20230825,20230901,enph,141.00,0.17,0.13,55.33%,0.03585,8.40E-03,-0.0534,1.34E-02,8.20E-04,21,571,0.04,Call,08/24/23,50.40%
20230825,20230901,enph,142.00,0.13,0.13,57.57%,0.03466,7.85E-03,-0.05401,1.30E-02,7.90E-04,22,451,0.05,Call,08/24/23,50.40%
20230825,20230901,enph,143.00,0.13,0.13,59.78%,0.03356,7.37E-03,-0.0546,1.27E-02,7.60E-04,18,127,0.14,Call,08/24/23,50.40%
20230825,20230901,enph,144.00,0.11,0.11,60.26%,0.02877,6.43E-03,-0.04844,1.11E-02,6.50E-04,21,77,0.27,Call,08/24/23,50.40%
20230825,20230901,enph,145.00,0.1,0.1,61.43%,0.02602,5.80E-03,-0.04538,1.02E-02,5.90E-04,58,403,0.14,Call,08/24/23,50.40%
20230825,20230901,enph,146.00,0.08,0.08,61.35%,0.02137,4.92E-03,-0.0384,8.68E-03,4.90E-04,4,72,0.06,Call,08/24/23,50.40%
20230825,20230901,enph,147.00,0.12,0.07,62.11%,0.01877,4.36E-03,-0.03481,7.77E-03,4.30E-04,14,103,0.14,Call,08/24/23,50.40%
20230825,20230901,enph,148.00,0.07,0.07,64.04%,0.01828,4.13E-03,-0.03508,7.60E-03,4.20E-04,11,39,0.28,Call,08/24/23,50.40%
20230825,20230901,enph,149.00,0.3,0.06,64.54%,0.01581,3.62E-03,-0.03123,6.72E-03,3.60E-04,0,22,0,Call,08/21/23,50.40%
20230825,20230901,enph,150.00,0.06,0.06,66.41%,0.01542,3.45E-03,-0.03145,6.57E-03,3.50E-04,63,695,0.09,Call,08/24/23,50.40%
20230825,20230901,enph,152.50,0.04,0.04,67.33%,0.01058,2.45E-03,-0.02299,4.74E-03,2.40E-04,4,192,0.02,Call,08/24/23,50.40%
20230825,20230901,enph,155.00,0.03,0.03,69.17%,0.00796,1.86E-03,-0.0184,3.70E-03,1.80E-04,50,511,0.1,Call,08/24/23,50.40%
20230825,20230901,enph,157.50,0.04,0.02,69.99%,0.00544,1.31E-03,-0.0133,2.64E-03,1.20E-04,1,9,0.11,Call,08/24/23,50.40%
20230825,20230901,enph,160.00,0.02,0.02,73.82%,0.00519,1.19E-03,-0.01344,2.53E-03,1.20E-04,145,696,0.21,Call,08/24/23,50.40%
20230825,20230901,enph,162.50,0.21,0.02,77.58%,0.00496,1.09E-03,-0.01358,2.43E-03,1.10E-04,0,9,0,Call,08/16/23,50.40%
20230825,20230901,enph,165.00,0.01,0.01,75.84%,0.00268,6.40E-04,-0.00762,1.40E-03,6.00E-05,9,156,0.06,Call,08/24/23,50.40%
20230825,20230901,enph,167.50,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1,0,Call,08/22/23,50.40%
20230825,20230901,enph,170.00,0.03,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,175,0,Call,08/22/23,50.40%
20230825,20230901,enph,175.00,0.02,0.02,95.21%,0.00414,7.60E-04,-0.01415,2.07E-03,9.00E-05,11,152,0.07,Call,08/24/23,50.40%
20230825,20230901,enph,180.00,0.01,0.01,95.31%,0.00218,4.20E-04,-0.00795,1.16E-03,5.00E-05,23,678,0.03,Call,08/24/23,50.40%
20230825,20230901,enph,185.00,0.01,0.01,101.34%,0.00206,3.80E-04,-0.00804,1.11E-03,5.00E-05,8,150,0.05,Call,08/24/23,50.40%
20230825,20230901,enph,190.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,300,0,Call,08/22/23,50.40%
20230825,20230901,enph,195.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,110,0,Call,08/21/23,50.40%
20230825,20230901,enph,200.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,284,0,Call,08/15/23,50.40%
20230825,20230901,enph,205.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,46,0,Call,08/15/23,50.40%
20230825,20230901,enph,210.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,15,0,Call,08/17/23,50.40%
20230825,20230901,enph,215.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,19,0,Call,08/14/23,50.40%
20230825,20230901,enph,220.00,0.03,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,172,0,Call,08/11/23,50.40%
20230825,20230901,enph,225.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,119,0,Call,08/11/23,50.40%
20230825,20230901,enph,230.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,38,0,Call,08/21/23,50.40%
20230825,20230901,enph,235.00,1.48,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,2,0,Call,07/26/23,50.40%
20230825,20230901,enph,240.00,0.05,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,10,0,Call,08/04/23,50.40%
20230825,20230901,enph,245.00,1.04,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,2,0,Call,07/26/23,50.40%
20230825,20230901,enph,250.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,111,0,Call,08/02/23,50.40%
20230825,20230901,enph,255.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,12,0,Call,08/17/23,50.40%
20230825,20230901,enph,65.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,50.40%
20230825,20230901,enph,70.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,16,0,Put,08/21/23,50.40%
20230825,20230901,enph,75.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,50.40%
20230825,20230901,enph,80.00,0.02,0.02,116.12%,-0.00319,4.90E-04,-0.01354,1.64E-03,-8.00E-05,1,132,0.01,Put,08/24/23,50.40%
20230825,20230901,enph,85.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,70,0,Put,08/18/23,50.40%
20230825,20230901,enph,90.00,0.01,0.01,80.41%,-0.0024,5.50E-04,-0.00723,1.27E-03,-6.00E-05,3,31,0.1,Put,08/24/23,50.40%
20230825,20230901,enph,95.00,0.03,0.03,74.44%,-0.00597,1.34E-03,-0.01515,2.87E-03,-1.40E-04,0,37,0,Put,08/18/23,50.40%
20230825,20230901,enph,97.00,0.02,0.02,67.17%,-0.00537,1.35E-03,-0.01243,2.61E-03,-1.20E-04,2,3,0.67,Put,08/24/23,50.40%
20230825,20230901,enph,98.00,0.04,0.04,70.21%,-0.00965,2.17E-03,-0.02179,4.38E-03,-2.20E-04,2,0,0,Put,08/24/23,50.40%
20230825,20230901,enph,99.00,0,0.05,69.42%,-0.01192,2.64E-03,-0.02589,5.26E-03,-2.70E-04,0,1,0,Put,,50.40%
20230825,20230901,enph,100.00,0.05,0.05,66.53%,-0.0124,2.85E-03,-0.02566,5.45E-03,-2.80E-04,45,40,1.13,Put,08/24/23,50.40%
20230825,20230901,enph,101.00,0,0.07,66.83%,-0.01668,3.66E-03,-0.03327,7.03E-03,-3.80E-04,0,0,0,Put,,50.40%
20230825,20230901,enph,102.00,0.07,0.07,63.86%,-0.01739,3.97E-03,-0.03293,7.29E-03,-4.00E-04,1,2,0.5,Put,08/24/23,50.40%
20230825,20230901,enph,103.00,0,0.11,64.96%,-0.02452,5.22E-03,-0.04479,9.74E-03,-5.60E-04,0,0,0,Put,,50.40%
20230825,20230901,enph,104.00,0.12,0.12,63.30%,-0.02823,6.03E-03,-0.04908,1.10E-02,-6.40E-04,33,0,0,Put,08/24/23,50.40%
20230825,20230901,enph,105.00,0.13,0.13,61.03%,-0.0313,6.82E-03,-0.05151,1.19E-02,-7.10E-04,48,144,0.33,Put,08/24/23,50.40%
20230825,20230901,enph,106.00,0.19,0.17,60.85%,-0.03965,8.30E-03,-0.06232,1.45E-02,-9.00E-04,32,1,32,Put,08/24/23,50.40%
20230825,20230901,enph,107.00,0.2,0.2,59.48%,-0.04656,9.67E-03,-0.06932,1.65E-02,-1.06E-03,83,1,83,Put,08/24/23,50.40%
20230825,20230901,enph,108.00,0.28,0.25,58.62%,-0.05614,1.14E-02,-0.07924,1.92E-02,-1.27E-03,19,42,0.45,Put,08/24/23,50.40%
20230825,20230901,enph,109.00,0.3,0.3,57.79%,-0.06753,1.33E-02,-0.09018,2.21E-02,-1.53E-03,10,16,0.63,Put,08/24/23,50.40%
20230825,20230901,enph,110.00,0.34,0.37,56.92%,-0.08073,1.55E-02,-0.10173,2.54E-02,-1.82E-03,57,982,0.06,Put,08/24/23,50.40%
20230825,20230901,enph,111.00,0.42,0.42,55.26%,-0.09312,1.78E-02,-0.10977,2.82E-02,-2.10E-03,22,104,0.21,Put,08/24/23,50.40%
20230825,20230901,enph,112.00,0.52,0.52,54.71%,-0.11203,2.06E-02,-0.12422,3.23E-02,-2.52E-03,101,76,1.33,Put,08/24/23,50.40%
20230825,20230901,enph,113.00,0.66,0.66,54.72%,-0.13604,2.36E-02,-0.1422,3.70E-02,-3.05E-03,39,114,0.34,Put,08/24/23,50.40%
20230825,20230901,enph,114.00,0.8,0.8,54.05%,-0.16035,2.66E-02,-0.15665,4.13E-02,-3.59E-03,12,8,1.5,Put,08/24/23,50.40%
20230825,20230901,enph,115.00,0.95,0.95,53.07%,-0.18643,2.99E-02,-0.16908,4.54E-02,-4.16E-03,180,273,0.66,Put,08/24/23,50.40%
20230825,20230901,enph,116.00,1.14,1.14,52.39%,-0.21702,3.31E-02,-0.18257,4.98E-02,-4.83E-03,43,53,0.81,Put,08/24/23,50.40%
20230825,20230901,enph,117.00,1.34,1.41,52.62%,-0.25423,3.60E-02,-0.19985,5.43E-02,-5.63E-03,113,45,2.51,Put,08/24/23,50.40%
20230825,20230901,enph,118.00,1.61,1.69,52.23%,-0.29189,3.89E-02,-0.21207,5.82E-02,-6.44E-03,86,34,2.53,Put,08/24/23,50.40%
20230825,20230901,enph,119.00,1.95,1.95,51.04%,-0.33019,4.20E-02,-0.21818,6.14E-02,-7.24E-03,148,286,0.52,Put,08/24/23,50.40%
20230825,20230901,enph,120.00,2.28,2.35,51.38%,-0.37482,4.36E-02,-0.22945,6.42E-02,-8.19E-03,342,1809,0.19,Put,08/24/23,50.40%
20230825,20230901,enph,121.00,2.71,2.71,50.40%,-0.4189,4.59E-02,-0.23132,6.62E-02,-9.06E-03,166,194,0.86,Put,08/24/23,50.40%
20230825,20230901,enph,122.00,3.15,3.15,49.96%,-0.46554,4.71E-02,-0.23265,6.73E-02,-9.95E-03,207,49,4.22,Put,08/24/23,50.40%
20230825,20230901,enph,123.00,3.65,3.65,49.72%,-0.5129,4.75E-02,-0.23155,6.75E-02,-1.09E-02,318,46,6.91,Put,08/24/23,50.40%
20230825,20230901,enph,124.00,4.1,4.23,49.90%,-0.55947,4.68E-02,-0.22916,6.68E-02,-1.18E-02,292,100,2.92,Put,08/24/23,50.40%
20230825,20230901,enph,125.00,4.6,4.83,49.77%,-0.60551,4.59E-02,-0.22215,6.52E-02,-1.25E-02,340,391,0.87,Put,08/24/23,50.40%
20230825,20230901,enph,126.00,5.15,5.48,49.72%,-0.64969,4.42E-02,-0.21271,6.27E-02,-1.32E-02,228,92,2.48,Put,08/24/23,50.40%
20230825,20230901,enph,127.00,5.95,6.18,49.81%,-0.69117,4.20E-02,-0.20156,5.96E-02,-1.39E-02,179,129,1.39,Put,08/24/23,50.40%
20230825,20230901,enph,128.00,6.65,6.93,50.10%,-0.72913,3.93E-02,-0.18967,5.61E-02,-1.43E-02,116,222,0.52,Put,08/24/23,50.40%
20230825,20230901,enph,129.00,8.1,7.7,50.23%,-0.7648,3.64E-02,-0.1754,5.20E-02,-1.47E-02,85,376,0.23,Put,08/24/23,50.40%
20230825,20230901,enph,130.00,8.38,8.53,50.73%,-0.79552,3.33E-02,-0.16248,4.80E-02,-1.49E-02,200,687,0.29,Put,08/24/23,50.40%
20230825,20230901,enph,131.00,9.4,9.4,51.79%,-0.8203,3.02E-02,-0.15247,4.43E-02,-1.50E-02,23,363,0.06,Put,08/24/23,50.40%
20230825,20230901,enph,132.00,9.74,10.13,48.50%,-0.86475,2.69E-02,-0.11593,3.67E-02,-1.47E-02,24,182,0.13,Put,08/24/23,50.40%
20230825,20230901,enph,133.00,10.77,11.13,51.78%,-0.8716,2.43E-02,-0.11965,3.54E-02,-1.48E-02,24,176,0.14,Put,08/24/23,50.40%
20230825,20230901,enph,134.00,11.94,11.94,49.05%,-0.90687,2.05E-02,-0.08765,2.80E-02,-1.39E-02,18,102,0.18,Put,08/24/23,50.40%
20230825,20230901,enph,135.00,12.89,12.89,50.05%,-0.9198,1.80E-02,-0.07912,2.51E-02,-1.38E-02,321,523,0.61,Put,08/24/23,50.40%
20230825,20230901,enph,136.00,14,14,57.04%,-0.90583,1.77E-02,-0.10445,2.83E-02,-1.40E-02,6,61,0.1,Put,08/24/23,50.40%
20230825,20230901,enph,137.00,15,15,59.92%,-0.90951,1.64E-02,-0.1067,2.74E-02,-1.41E-02,11,84,0.13,Put,08/24/23,50.40%
20230825,20230901,enph,138.00,15.64,15.95,60.82%,-0.91995,1.48E-02,-0.09799,2.50E-02,-1.42E-02,11,59,0.19,Put,08/24/23,50.40%
20230825,20230901,enph,139.00,16.48,17.1,69.16%,-0.90196,1.50E-02,-0.13248,2.92E-02,-1.55E-02,7,83,0.08,Put,08/24/23,50.40%
20230825,20230901,enph,140.00,17.57,17.95,66.23%,-0.92531,1.29E-02,-0.1015,2.38E-02,-1.43E-02,67,480,0.14,Put,08/24/23,50.40%
20230825,20230901,enph,141.00,12.75,18.72,56.04%,-0.9687,7.74E-03,-0.03901,1.17E-02,-1.02E-02,0,55,0,Put,08/22/23,50.40%
20230825,20230901,enph,142.00,19.7,19.7,55.81%,-0.97726,5.96E-03,-0.02885,8.84E-03,-8.39E-03,3,19,0.16,Put,08/24/23,50.40%
20230825,20230901,enph,143.00,20.42,21.15,82.00%,-0.90736,1.21E-02,-0.15192,2.80E-02,-1.60E-02,13,26,0.5,Put,08/24/23,50.40%
20230825,20230901,enph,144.00,21.45,22.05,80.86%,-0.92164,1.09E-02,-0.13112,2.46E-02,-1.47E-02,3,11,0.27,Put,08/24/23,50.40%
20230825,20230901,enph,145.00,22.5,23.1,85.44%,-0.91731,1.07E-02,-0.14494,2.57E-02,-1.58E-02,5,380,0.01,Put,08/24/23,50.40%
20230825,20230901,enph,146.00,14.5,24,83.81%,-0.93096,9.54E-03,-0.12265,2.24E-02,-1.48E-02,0,26,0,Put,08/21/23,50.40%
20230825,20230901,enph,147.00,24.85,24.85,78.56%,-0.952,7.70E-03,-0.08377,1.68E-02,-1.34E-02,6,6,1,Put,08/24/23,50.40%
20230825,20230901,enph,148.00,17.5,26.4,103.93%,-0.8956,1.04E-02,-0.21431,3.06E-02,-1.69E-02,0,3,0,Put,08/21/23,50.40%
20230825,20230901,enph,149.00,18.9,27.3,103.15%,-0.90577,9.73E-03,-0.19629,2.84E-02,-1.69E-02,0,12,0,Put,08/22/23,50.40%
20230825,20230901,enph,150.00,27.6,27.9,88.33%,-0.94827,7.25E-03,-0.10143,1.78E-02,-1.45E-02,14,133,0.11,Put,08/24/23,50.40%
20230825,20230901,enph,152.50,23.65,30.75,110.08%,-0.91567,8.40E-03,-0.19243,2.62E-02,-1.72E-02,0,3,0,Put,08/22/23,50.40%
20230825,20230901,enph,155.00,26.55,33.35,119.90%,-0.91132,8.00E-03,-0.21912,2.72E-02,-1.75E-02,0,1,0,Put,08/22/23,50.40%
20230825,20230901,enph,157.50,26.95,35.9,127.72%,-0.91097,7.53E-03,-0.2348,2.72E-02,-1.78E-02,0,0,0,Put,08/21/23,50.40%
20230825,20230901,enph,160.00,28.7,38.3,129.67%,-0.92108,6.78E-03,-0.21664,2.49E-02,-1.80E-02,0,0,0,Put,08/21/23,50.40%
20230825,20230901,enph,162.50,28.05,40.9,139.25%,-0.91667,6.57E-03,-0.24378,2.59E-02,-1.83E-02,0,0,0,Put,08/14/23,50.40%
20230825,20230901,enph,165.00,42.1,43.2,136.33%,-0.93325,5.68E-03,-0.19921,2.19E-02,-1.80E-02,2,2,1,Put,08/24/23,50.40%
20230825,20230901,enph,167.50,0,45.9,150.20%,-0.92133,5.83E-03,-0.25186,2.48E-02,-1.88E-02,0,0,0,Put,,50.40%
20230825,20230901,enph,170.00,29.45,48.25,148.99%,-0.9332,5.20E-03,-0.21859,2.19E-02,-1.89E-02,0,0,0,Put,08/10/23,50.40%
20230825,20230901,enph,175.00,39.95,53.4,165.69%,-0.92695,5.00E-03,-0.26268,2.35E-02,-1.95E-02,0,0,0,Put,08/08/23,50.40%
20230825,20230901,enph,180.00,40.3,58.3,170.91%,-0.936,4.38E-03,-0.2434,2.12E-02,-1.98E-02,0,1,0,Put,08/07/23,50.40%
20230825,20230901,enph,185.00,54.8,63.15,172.33%,-0.94854,9.43E-03,-0.20497,1.78E-02,-1.82E-02,0,0,0,Put,08/18/23,50.40%
20230825,20230901,enph,190.00,24.7,68.35,191.51%,-0.93777,3.83E-03,-0.26757,2.07E-02,-2.08E-02,0,0,0,Put,07/27/23,50.40%
20230825,20230901,enph,195.00,54.32,73.45,204.93%,-0.93442,3.72E-03,-0.29962,2.16E-02,-2.14E-02,0,0,0,Put,08/02/23,50.40%
20230825,20230901,enph,200.00,0,78.55,217.97%,-0.93129,3.62E-03,-0.33156,2.24E-02,-2.21E-02,0,0,0,Put,,50.40%
20230825,20230901,enph,205.00,0,83.35,216.52%,-0.9432,3.15E-03,-0.28156,1.93E-02,-2.19E-02,0,0,0,Put,,50.40%
20230825,20230901,enph,210.00,37,88.4,226.91%,-0.94199,3.06E-03,-0.30059,1.96E-02,-2.25E-02,0,0,0,Put,07/21/23,50.40%
20230825,20230901,enph,215.00,0,93.4,234.51%,-0.94345,2.90E-03,-0.30449,1.92E-02,-2.28E-02,0,0,0,Put,,50.40%
20230825,20230901,enph,220.00,0,98.4,241.87%,-0.94466,2.76E-03,-0.30861,1.89E-02,-2.33E-02,0,0,0,Put,,50.40%
20230825,20230901,enph,225.00,0,103.45,251.67%,-0.94347,2.70E-03,-0.32721,1.92E-02,-2.38E-02,0,0,0,Put,,50.40%
